Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,2,0,9 Yard Pass,"(15:00) (Shotgun) P.Mahomes pass short right to T.Kelce to KC 39 for 9 yards (K.Elliss, D.Alford).",1st & 10 at KC 30
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,3,0,14 Yard Pass,(14:29) (Shotgun) P.Mahomes pass short right to R.Rice to ATL 47 for 14 yards (T.Andersen).,2nd & 1 at KC 39
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,4,0,5 Yard Run,(13:56) (Shotgun) C.Steele right guard to ATL 42 for 5 yards (M.Judon).,1st & 10 at ATL 47
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,5,0,6 Yard Pass,(13:23) (Shotgun) P.Mahomes pass short middle to R.Rice to ATL 36 for 6 yards (D.Alford).,2nd & 5 at ATL 42
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,6,0,17 Yard Pass,(12:49) (Shotgun) P.Mahomes pass short right to T.Kelce to ATL 19 for 17 yards (M.Hughes).,1st & 10 at ATL 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,7,0,9 Yard Run,(12:17) C.Steele right guard to ATL 10 for 9 yards (J.Simmons; K.Elliss).,1st & 10 at ATL 19
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,8,0,7 Yard Run,"(11:41) (Shotgun) C.Steele right guard to ATL 3 for 7 yards (T.Graham, J.Bates).",2nd & 1 at ATL 10
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,9,0,2 Yard Run,(11:02) (Shotgun) Direct snap to C.Steele.  C.Steele up the middle to ATL 1 for 2 yards (K.Street).,1st & 3 at ATL 3
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,10,0,-2 Yard Run,(10:24) (Shotgun) M.Caliendo and W.Morris reported in as eligible.  C.Steele left guard to ATL 3 for -2 yards (D.Onyemata).,2nd & 1 at ATL 1
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,11,0,Pass Incomplete,(9:49) (Shotgun) P.Mahomes pass incomplete short left [M.Judon].,3rd & 3 at ATL 3
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,1,KC,1,12,1,Field Goal,"(9:42) H.Butker 21 yard field goal is GOOD, Center-J.Winchester, Holder-M.Araiza.",4th & 3 at ATL 3
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,2,ATL,0,1,0,Kickoff,H.Butker kicks 65 yards from KC 35 to ATL 0. A.Williams to ATL 28 for 28 yards (Ca.Jones; K.Ingram).,Kickoff from KC 35
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,2,ATL,0,2,0,5 Yard Pass,(9:33) K.Cousins pass short right to D.Mooney to ATL 33 for 5 yards (Ja.Watson).,1st & 10 at ATL 28
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,2,ATL,0,3,0,3 Yard Run,(8:54) (Shotgun) B.Robinson right tackle to ATL 36 for 3 yards (M.Danna; C.Conner).,2nd & 5 at ATL 33
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,2,ATL,0,4,0,-1 Yard Sack,(8:18) (Shotgun) K.Cousins sacked at ATL 35 for -1 yards (M.Pennel).,3rd & 2 at ATL 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,2,ATL,0,5,0,Punt,"(7:29) B.Pinion punts 65 yards to end zone, Center-L.McCullough, Touchback.",4th & 3 at ATL 35
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,1,0,5 Yard Run,(7:20) C.Steele right guard to KC 25 for 5 yards (T.Andersen).,1st & 10 at KC 20
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,2,0,4 Yard Pass,(6:48) (Shotgun) P.Mahomes pass short left to R.Rice to KC 29 for 4 yards (D.Alford).,2nd & 5 at KC 25
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,3,0,2 Yard Run,(6:08) M.Caliendo reported in as eligible.  C.Steele right guard to KC 31 for 2 yards (J.Bates).,3rd & 1 at KC 29
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,4,0,27 Yard Pass,(5:32) (Shotgun) P.Mahomes pass deep right to R.Rice to ATL 42 for 27 yards (M.Hughes) [L.Carter].,1st & 10 at KC 31
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,5,0,1 Yard Run,(4:53) (Shotgun) X.Worthy left end pushed ob at ATL 41 for 1 yard (J.Simmons).,1st & 10 at ATL 42
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,6,0,15 Yard Run,(4:18) (Shotgun) P.Mahomes scrambles right guard to ATL 26 for 15 yards (J.Bates).,2nd & 9 at ATL 41
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,7,0,8 Yard Run,(3:40) (Shotgun) C.Steele left guard to ATL 18 for 8 yards (A.Ebiketie).,1st & 10 at ATL 26
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,8,0,2 Yard Run,(3:01) C.Steele left tackle to ATL 16 for 2 yards (D.Onyemata).,2nd & 2 at ATL 18
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,9,0,6 Yard Run,(2:21) M.Caliendo reported in as eligible.  X.Worthy left end to ATL 10 for 6 yards (M.Hughes; T.Andersen).,1st & 10 at ATL 16
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,10,0,-3 Yard Pass,(1:41) P.Mahomes pass short right to R.Rice to ATL 13 for -3 yards (A.Terrell). KC-R.Rice was injured during the play.,2nd & 4 at ATL 10
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,11,0,Touchdown Chiefs,"(1:21) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster for 13 yards, TOUCHDOWN [G.Jarrett].",3rd & 7 at ATL 13
2024,Week 3,SUN,09/22,Chiefs,Falcons,3RD QUARTER,3,KC,1,12,1,Extra Point No Good,"H.Butker extra point is No Good, Hit Right Upright, Center-J.Winchester, Holder-M.Araiza.",XP attempt from ATL 15
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,1,0,Kickoff,"H.Butker kicks 68 yards from KC 35 to ATL -3. R.McCloud to ATL 33 for 36 yards (J.Hicks).
PENALTY on ATL-R.Dwelley, Illegal Block Above the Waist, 10 yards, enforced at ATL 25.",Kickoff from KC 35
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,2,0,11 Yard Pass,(1:09) K.Cousins pass short left to D.Mooney to ATL 26 for 11 yards (C.Conner; T.McDuffie) [M.Herring].,1st & 10 at ATL 15
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,3,0,-2 Yard Run,(:37) B.Robinson left guard to ATL 24 for -2 yards (N.Bolton).,1st & 10 at ATL 26
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,4,0,17 Yard Pass,(:05) (Shotgun) K.Cousins pass short right to B.Robinson to ATL 41 for 17 yards (B.Cook).,2nd & 12 at ATL 24
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,5,0,3 Yard Run,(15:00) T.Allgeier left end to ATL 44 for 3 yards (N.Bolton; Ja.Watson).,1st & 10 at ATL 41
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,6,0,Pass Incomplete,(14:19) K.Cousins pass incomplete deep left to D.London.,2nd & 7 at ATL 44
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,7,0,17 Yard Pass,(14:15) (Shotgun) K.Cousins pass short left to D.Mooney to KC 39 for 17 yards (C.Conner) [M.Danna].,3rd & 7 at ATL 44
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,8,0,3 Yard Run,(13:39) B.Robinson right tackle to KC 36 for 3 yards (C.Conner; T.Wharton).,1st & 10 at KC 39
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,9,0,Pass Incomplete,(13:05) K.Cousins pass incomplete short middle [D.Tranquill].,2nd & 7 at KC 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,10,0,Pass Incomplete,(13:00) (Shotgun) K.Cousins pass incomplete short middle.,3rd & 7 at KC 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,1,ATL,1,11,1,Field Goal,"(12:56) Y.Koo 54 yard field goal is GOOD, Center-L.McCullough, Holder-B.Pinion.",4th & 7 at KC 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,2,KC,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the KC 30.",Kickoff from ATL 35
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,2,KC,0,2,0,6 Yard Run,"(12:52) (Shotgun) C.Steele right tackle to KC 36 for 6 yards (T.Andersen, A.Terrell). ** Injury Update: KC-R.Rice has returned to the game.",1st & 10 at KC 30
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,2,KC,0,3,0,2 Yard Pass,(12:15) (Shotgun) P.Mahomes pass short left to S.Perine to KC 38 for 2 yards (D.Alford).,2nd & 4 at KC 36
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,2,KC,0,4,0,Pass Incomplete,(11:36) (Shotgun) P.Mahomes pass incomplete short middle to T.Kelce (J.Bates) [E.Goldman].,3rd & 2 at KC 38
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,2,KC,0,5,0,Punt,"(11:31) M.Araiza punts 52 yards to ATL 10, Center-J.Winchester. A.Williams to ATL 11 for 1 yard (J.Hicks). FUMBLES (J.Hicks), RECOVERED by KC-J.Williams at ATL 8.
The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED.
M.Araiza punts 52 yards to ATL 10, Center-J.Winchester. A.Williams to ATL 11 for 1 yard (J.Hicks).",4th & 2 at KC 38
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,1,0,-5 Yard Penalty,"(11:22) (Shotgun) K.Cousins pass incomplete short middle to R.McCloud (G.Karlaftis) [G.Karlaftis].
PENALTY on ATL-C.Lindstrom, Illegal Use of Hands, 5 yards, enforced at ATL 11 - No Play.",1st & 10 at ATL 11
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,2,0,10 Yard Run,(11:17) (Shotgun) T.Allgeier left tackle to ATL 16 for 10 yards (T.Wharton).,1st & 15 at ATL 6
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,3,0,12 Yard Run,(10:58) (No Huddle) T.Allgeier left tackle to ATL 28 for 12 yards (C.Conner; J.Reid).,2nd & 5 at ATL 16
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,4,0,2 Yard Run,(10:32) (No Huddle) T.Allgeier right tackle to ATL 30 for 2 yards (N.Bolton).,1st & 10 at ATL 28
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,5,0,9 Yard Pass,(9:59) (Shotgun) K.Cousins pass short right to K.Pitts pushed ob at ATL 39 for 9 yards (D.Tranquill; Ja.Watson).,2nd & 8 at ATL 30
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,6,0,2 Yard Run,(9:26) B.Robinson right tackle to ATL 41 for 2 yards (C.Conner).,1st & 10 at ATL 39
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,7,0,13 Yard Pass,(8:51) (Shotgun) K.Cousins pass short right to D.London to KC 46 for 13 yards (N.Bolton) [D.Tranquill]. KC-N.Bolton was injured during the play.,2nd & 8 at ATL 41
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,8,0,20 Yard Run,(8:22) (Shotgun) R.McCloud left end pushed ob at KC 26 for 20 yards (B.Cook).,1st & 10 at KC 46
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,9,0,-2 Yard Pass,(7:55) (Shotgun) K.Cousins pass short right to D.Mooney to KC 28 for -2 yards (J.Reid).,1st & 10 at KC 26
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,10,0,4 Yard Pass,(7:20) (Shotgun) K.Cousins pass short left to B.Robinson pushed ob at KC 24 for 4 yards (B.Cook).,2nd & 12 at KC 28
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,11,0,5 Yard Penalty,"(6:44) (Shotgun) PENALTY on KC-J.Reid, Neutral Zone Infraction, 5 yards, enforced at KC 24 - No Play.",3rd & 8 at KC 24
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,12,0,1 Yard Run,(6:30) (Shotgun) B.Robinson right tackle to KC 18 for 1 yard (C.Jones; J.Cochrane).,3rd & 3 at KC 19
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,13,0,7 Yard Pass,"(6:08) (No Huddle, Shotgun) K.Cousins pass short middle to D.London to KC 11 for 7 yards (J.Reid).",4th & 2 at KC 18
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,14,0,4 Yard Run,"(5:32) (Shotgun) B.Robinson left end to KC 7 for 4 yards (M.Danna, B.Cook).",1st & 10 at KC 11
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,15,0,1 Yard Run,(4:53) (Shotgun) T.Allgeier right guard to KC 6 for 1 yard (F.Anudike-Uzomah). ** Injury Update: KC-N.Bolton has returned to the game.,2nd & 6 at KC 7
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,16,0,Pass Incomplete,(4:12) (Shotgun) K.Cousins pass incomplete short middle to K.Pitts (B.Cook).,3rd & 5 at KC 6
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,3,ATL,0,17,0,Turnover on Downs,(4:08) (Shotgun) K.Cousins pass incomplete short middle to D.London.,4th & 5 at KC 6
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,4,KC,0,1,0,2 Yard Run,(4:04) C.Steele right tackle to KC 8 for 2 yards (D.Onyemata).,1st & 10 at KC 6
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,4,KC,0,2,0,6 Yard Run,(3:24) (Shotgun) P.Mahomes scrambles left end to KC 14 for 6 yards (K.Elliss).,2nd & 8 at KC 8
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,4,KC,0,3,0,Pass Incomplete,(2:37) (Shotgun) P.Mahomes pass incomplete short left to X.Worthy.,3rd & 2 at KC 14
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,4,KC,0,4,0,Punt,"(2:33) M.Araiza punts 51 yards to ATL 35, Center-J.Winchester, fair catch by A.Williams.",4th & 2 at KC 14
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,1,0,5 Yard Penalty,"(2:26) (Shotgun) K.Cousins pass incomplete short right to D.Mooney (T.McDuffie).
PENALTY on KC-C.Conner, Illegal Use of Hands, 5 yards, enforced at ATL 35 - No Play.",1st & 10 at ATL 35
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,2,0,12 Yard Pass,(2:21) (Shotgun) K.Cousins pass short right to D.London to KC 48 for 12 yards (Ja.Watson).,1st & 10 at ATL 40
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,3,0,11 Yard Penalty,"(2:01) (No Huddle, Shotgun) K.Cousins pass incomplete deep left to R.McCloud.
PENALTY on KC-T.McDuffie, Defensive Pass Interference, 11 yards, enforced at KC 48 - No Play.",1st & 10 at KC 48
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,4,0,Pass Incomplete,(1:56) (Shotgun) K.Cousins pass incomplete deep left to D.London [G.Karlaftis].,1st & 10 at KC 37
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,5,0,15 Yard Penalty,"(1:51) (Shotgun) K.Cousins pass short right to D.Mooney to KC 37 for no gain (Ja.Watson).
PENALTY on KC-Ja.Watson, Horse Collar Tackle, 15 yards, enforced at KC 37 - No Play.",2nd & 10 at KC 37
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,6,0,-2 Yard Pass,(1:44) (Shotgun) K.Cousins pass short left to D.Mooney to KC 24 for -2 yards (N.Johnson).,1st & 10 at KC 22
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,7,0,11 Yard Pass,(1:10) (Shotgun) K.Cousins pass short middle to D.London to KC 13 for 11 yards (D.Tranquill).,2nd & 12 at KC 24
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,8,0,Run for No Gain,(1:03) (Shotgun) T.Allgeier left guard to KC 13 for no gain (D.Tranquill).,3rd & 1 at KC 13
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,5,ATL,0,9,0,Turnover on Downs,"(:56) B.Robinson left end to KC 16 for -3 yards (N.Bolton, L.Chenal).",4th & 1 at KC 13
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,6,KC,0,1,0,-5 Yard Run,(:51) P.Mahomes kneels to KC 11 for -5 yards.,1st & 10 at KC 16
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,6,KC,0,2,0,-4 Yard Run,(:45) P.Mahomes kneels to KC 7 for -4 yards.,2nd & 15 at KC 11
2024,Week 3,SUN,09/22,Chiefs,Falcons,4TH QUARTER,6,KC,0,3,0,-4 Yard Run,(:42) P.Mahomes kneels to KC 3 for -4 yards.,3rd & 19 at KC 7
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,1,0,Kickoff,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback to the ATL 30.",Kickoff from NO 35
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,2,0,2 Yard Run,(15:00) B.Robinson left guard to ATL 32 for 2 yards (C.Jordan; W.Gay).,1st & 10 at ATL 30
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,3,0,11 Yard Pass,"(14:27) (Shotgun) K.Cousins pass short left to B.Robinson to ATL 43 for 11 yards (W.Gay, M.Lattimore).",2nd & 8 at ATL 32
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,4,0,Pass Incomplete,(14:06) K.Cousins pass incomplete deep right to D.London (A.Taylor).,1st & 10 at ATL 43
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,5,0,Pass Incomplete,(14:00) (Shotgun) K.Cousins pass incomplete short left to K.Pitts.,2nd & 10 at ATL 43
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,6,0,13 Yard Pass,"(13:57) (No Huddle, Shotgun) K.Cousins pass short right to D.London to NO 44 for 13 yards (P.Adebo).",3rd & 10 at ATL 43
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,7,0,Run for No Gain,"(13:30) (No Huddle, Shotgun) B.Robinson right end to NO 44 for no gain (C.Granderson).",1st & 10 at NO 44
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,8,0,-15 Yard Penalty,"(12:51) (Shotgun) K.Cousins pass short middle to R.McCloud to NO 31 for 13 yards (T.Mathieu).
PENALTY on ATL-M.Bergeron, Face Mask, 15 yards, enforced at NO 44 - No Play.",2nd & 10 at NO 44
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,9,0,5 Yard Pass,(12:30) (Shotgun) K.Cousins pass short left to R.McCloud to ATL 46 for 5 yards (P.Werner).,2nd & 25 at ATL 41
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,10,0,8 Yard Pass,"(12:02) (No Huddle, Shotgun) K.Cousins pass short left to B.Robinson pushed ob at NO 46 for 8 yards (M.Lattimore).",3rd & 20 at ATL 46
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,1,ATL,1,11,1,Touchdown Falcons,"(11:25) B.Pinion punts 43 yards to NO 3, Center-L.McCullough. R.Shaheed MUFFS catch, RECOVERED by ATL-K.Hodge at NO -8. TOUCHDOWN.",4th & 12 at NO 46
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,1,0,Kickoff,"Y.Koo kicks 65 yards from ATL 35 to end zone, Touchback to the NO 30.",Kickoff from ATL 35
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,2,0,18 Yard Pass,(11:13) (Shotgun) D.Carr pass short middle to C.Olave ran ob at NO 48 for 18 yards (A.Terrell).,1st & 10 at NO 30
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,3,0,5 Yard Run,(10:44) (No Huddle) A.Kamara left tackle to ATL 47 for 5 yards (T.Andersen; D.Onyemata).,1st & 10 at NO 48
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,4,0,3 Yard Pass,(10:19) (No Huddle) D.Carr pass short left to C.Olave to ATL 44 for 3 yards (M.Hughes).,2nd & 5 at ATL 47
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,5,0,5 Yard Run,(9:39) T.Hill right end to ATL 39 for 5 yards (T.Andersen).,3rd & 2 at ATL 44
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,6,0,3 Yard Pass,(9:00) (Shotgun) D.Carr pass short left to A.Kamara to ATL 36 for 3 yards (J.Smith-Williams; Z.Harrison).,1st & 10 at ATL 39
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,7,0,18 Yard Run,"(8:22) A.Kamara right tackle to ATL 23 for 13 yards (T.Andersen).
PENALTY on ATL-K.Street, Defensive Holding, 5 yards, enforced at ATL 23.",2nd & 7 at ATL 36
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,8,0,3 Yard Run,(8:00) (Shotgun) Direct snap to T.Hill.  T.Hill right tackle to ATL 15 for 3 yards (Z.Harrison; T.Andersen).,1st & 10 at ATL 18
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,9,0,13 Yard Run,(7:19) R.Shaheed right end pushed ob at ATL 2 for 13 yards (J.Bates).,2nd & 7 at ATL 15
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,10,0,Touchdown Saints,"(6:43) (Shotgun) O.Udoh reported in as eligible. Direct snap to T.Hill.  T.Hill right tackle for 2 yards, TOUCHDOWN.",1st & 2 at ATL 2
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,2,NO,1,11,1,Extra Point Good,"B.Grupe extra point is GOOD, Center-Z.Wood, Holder-M.Hayball.",XP attempt from ATL 15
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,1,0,Kickoff,"B.Grupe kicks 65 yards from NO 35 to landing zone to end zone, Touchback to the ATL 20.",Kickoff from NO 35
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,2,0,3 Yard Pass,(6:39) K.Cousins pass short left to R.McCloud to ATL 23 for 3 yards (M.Lattimore).,1st & 10 at ATL 20
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,3,0,Pass Incomplete,(5:59) (Shotgun) K.Cousins pass incomplete short right to D.London (A.Taylor).,2nd & 7 at ATL 23
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,4,0,14 Yard Pass,"(5:54) (Shotgun) K.Cousins pass short right to R.McCloud pushed ob at ATL 37 for 14 yards (P.Adebo).
Penalty on NO-P.Adebo, Defensive Pass Interference, declined.",3rd & 7 at ATL 23
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,5,0,7 Yard Run,(5:35) (Shotgun) T.Allgeier right tackle to ATL 44 for 7 yards (P.Werner).,1st & 10 at ATL 37
2024,Week 4,SUN,09/29,Saints,Falcons,1ST QUARTER,3,ATL,0,6,0,Interception,(4:52) (Shotgun) K.Cousins pass short middle intended for R.McCloud INTERCEPTED by P.Adebo [N.Shepherd] at NO 46. P.Adebo to NO 47 for 1 yard (T.Allgeier).,2nd & 3 at ATL 44
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,1,0,9 Yard Pass,(4:43) D.Carr pass short left to C.Olave to ATL 44 for 9 yards (M.Hughes).,1st & 10 at NO 47
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,2,0,8 Yard Run,(4:21) (No Huddle) A.Kamara up the middle to ATL 36 for 8 yards (K.Elliss).,2nd & 1 at ATL 44
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,3,0,6 Yard Pass,(3:57) (No Huddle) D.Carr pass short left to R.Shaheed to ATL 30 for 6 yards (M.Hughes).,1st & 10 at ATL 36
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,4,0,2 Yard Run,(3:12) T.Hill right tackle to ATL 28 for 2 yards (T.Andersen; J.Smith-Williams).,2nd & 4 at ATL 30
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,5,0,1 Yard Run,(2:32) (Shotgun) A.Kamara right end to ATL 27 for 1 yard (K.Elliss).,3rd & 2 at ATL 28
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,6,0,7 Yard Run,(1:51) T.Hill left guard to ATL 20 for 7 yards (K.Elliss).,4th & 1 at ATL 27
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,7,0,5 Yard Pass,(1:09) (Shotgun) D.Carr pass short left to R.Shaheed pushed ob at ATL 15 for 5 yards (D.Alford).,1st & 10 at ATL 20
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,8,0,Run for No Gain,(:37) A.Kamara right end to ATL 15 for no gain (T.Andersen; Z.Harrison).,2nd & 5 at ATL 15
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,9,0,6 Yard Pass,(15:00) (Shotgun) D.Carr pass short left to M.Tipton to ATL 9 for 6 yards (D.Alford).,3rd & 5 at ATL 15
2024,Week 4,SUN,09/29,Saints,Falcons,2ND QUARTER,1,NO,1,10,0,4 Yard Run,(14:22) Ja.Williams right guard to ATL 5 for 4 yards (K.Elliss; G.Jarrett).,1st & 9 at ATL 9
